global_id,sender_id,receiver_id,initial_amount,transfer_amount,amount_received,final_amount,date
36,418,848,80.4534392511458,0.3677221892917526,0.3677221892917526,80.08571706185404,2021-07-11 21:21:40.676445
37,708,510,86.7554179919808,12.644989866406572,12.644989866406572,74.11042812557423,2020-09-01 03:49:47.222308
38,633,653,106.60527832936579,11.442043315695814,11.442043315695814,95.16323501366998,2021-01-23 09:37:56.313388
39,225,775,93.57970574537566,14.278941914808234,14.278941914808234,79.30076383056743,2023-12-29 04:21:25.403567
40,632,885,83.68354051967422,6.389481911865801,6.389481911865801,77.29405860780842,2022-01-20 20:56:45.521005
41,907,936,120.25985650786261,13.643287144652968,13.643287144652968,106.61656936320963,2021-09-26 00:02:22.644751
42,504,145,114.94048507910867,15.6662964294573,15.6662964294573,99.27418864965136,2023-12-10 19:34:00.733432
43,299,778,114.29171213210545,15.955461949426699,15.955461949426699,98.33625018267875,2024-07-18 21:34:03.601006
44,484,586,110.44060184878875,4.966491594181079,4.966491594181079,105.47411025460767,2023-08-18 08:07:30.141520
45,880,579,87.7845940084466,10.207827206139603,10.207827206139603,77.576766802307,2023-07-08 19:04:46.813598
46,425,640,83.72867594278834,3.6126174932451116,3.6126174932451116,80.11605844954323,2024-01-29 05:56:51.907486
47,381,718,105.06334360990981,9.657047747808049,9.657047747808049,95.40629586210176,2021-04-29 03:11:23.674699
48,458,140,121.59625997075658,7.106313835832157,7.106313835832157,114.48994613492442,2024-09-05 14:17:55.687738
49,942,765,87.85832466621615,6.382905077824619,6.382905077824619,81.47541958839153,2020-03-18 02:13:57.089619
50,602,238,111.29292752715504,11.222799213453357,11.222799213453357,100.07012831370169,2023-04-22 06:43:20.242218
51,976,638,112.01933288755534,16.206490705419252,16.206490705419252,95.81284218213608,2021-11-27 11:05:23.922702
52,643,177,80.91144863170679,4.192848031142859,4.192848031142859,76.71860060056393,2022-07-26 14:05:43.048400
53,179,988,112.46523109172567,4.188211440509173,4.188211440509173,108.27701965121649,2020-07-31 20:18:50.359182
54,680,356,88.24608210039102,10.997850158971596,10.997850158971596,77.24823194141942,2020-01-12 16:28:56.315039
55,331,800,100.61960740125433,12.514222571942275,12.514222571942275,88.10538482931206,2023-01-05 21:52:49.654873
56,71,347,88.61871977938708,11.07994005041284,11.07994005041284,77.53877972897423,2020-08-05 22:08:07.239072
57,354,728,96.7819564248227,3.202883531135768,3.202883531135768,93.57907289368693,2022-06-30 02:53:43.968753
58,490,102,113.04682911547339,1.8950057888730498,1.8950057888730498,111.15182332660034,2024-02-18 19:14:04.554218
59,703,500,138.6535491521914,5.241043220276961,5.241043220276961,133.41250593191444,2025-04-11 20:29:54.485797
60,583,30,124.89443835117558,5.487954985533795,5.487954985533795,119.40648336564179,2021-04-22 15:38:23.853049
61,113,561,114.73210625576428,11.306426261917784,11.306426261917784,103.4256799938465,2023-10-09 08:46:24.483441
62,778,497,105.3672783009037,11.798491803179742,11.798491803179742,93.56878649772396,2020-09-30 09:24:36.709347
63,212,624,124.6264063180347,12.450791880898398,12.450791880898398,112.1756144371363,2023-04-28 13:05:23.545929
64,70,636,95.63327196037142,13.833229563114601,13.833229563114601,81.80004239725682,2024-05-18 01:39:15.955139
65,427,778,87.77163970868337,17.61641213702771,17.61641213702771,70.15522757165566,2021-01-02 04:52:54.625170
66,759,709,101.52499059864356,7.062159676356901,7.062159676356901,94.46283092228666,2023-03-15 19:59:59.940738
67,95,637,80.21773784710679,10.616997824867052,10.616997824867052,69.60074002223973,2024-04-18 17:26:54.772328
68,996,248,111.56620037676112,8.350954231877393,8.350954231877393,103.21524614488372,2023-11-28 07:20:25.331402
69,669,526,118.44063846669053,9.552380408987952,9.552380408987952,108.88825805770257,2022-12-23 21:49:35.011384
70,353,36,123.40446563670554,7.964728793288627,7.964728793288627,115.43973684341691,2021-09-05 12:21:16.818380
71,208,504,104.58152342706904,9.010768877826273,9.010768877826273,95.57075454924276,2025-01-24 19:26:39.455765
72,546,60,98.33684815386675,13.324561326065325,13.324561326065325,85.01228682780143,2025-02-23 19:41:12.737150
73,74,822,96.61355646326437,11.489520112640045,11.489520112640045,85.12403635062432,2021-12-05 08:03:22.641178
74,532,818,89.56494733582653,13.319664815290965,13.319664815290965,76.24528252053557,2023-09-22 22:01:17.681325
75,660,765,95.50467514895124,12.831084051766021,12.831084051766021,82.67359109718521,2022-02-07 13:53:10.492560
76,107,133,95.14313756553713,10.847773941675614,10.847773941675614,84.29536362386152,2020-04-26 09:50:03.183396
77,938,718,100.92975864085675,9.826777450084558,9.826777450084558,91.10298119077218,2020-08-05 22:45:53.083297
78,466,141,112.99179580894224,13.207614709075346,13.207614709075346,99.7841810998669,2020-11-25 22:34:40.477074
79,691,135,91.05809385115643,4.691662371541403,4.691662371541403,86.36643147961503,2024-11-01 21:42:18.504280
80,893,546,128.90215921347504,14.595968133934372,14.595968133934372,114.30619107954067,2022-11-26 22:35:41.533236
81,660,123,120.16246213708007,7.2884372798646835,7.2884372798646835,112.87402485721539,2022-08-20 13:32:55.949695
82,532,38,91.13749086042812,7.941586162014752,7.941586162014752,83.19590469841336,2021-04-03 22:19:18.670949
83,737,856,99.8346797864679,24.119396570692203,24.119396570692203,75.7152832157757,2023-04-22 04:33:17.758708
84,428,657,120.724550098871,8.553422188020134,8.553422188020134,112.17112791085087,2022-05-24 04:42:36.885666
85,202,905,62.55051827601874,7.724633220979744,7.724633220979744,54.825885055038995,2021-03-23 22:39:12.241715
86,828,476,89.04844226250671,10.907903012735167,10.907903012735167,78.14053924977155,2021-04-19 03:43:46.980824
87,691,901,101.57830395540297,2.264152436372193,2.264152436372193,99.31415151903077,2023-12-07 13:06:29.760833
88,667,534,108.58475595486836,3.5306249042473183,3.5306249042473183,105.05413105062104,2024-04-13 15:50:33.020480
89,486,264,103.69230311539918,15.186877614813385,15.186877614813385,88.5054255005858,2024-11-22 07:03:15.152303
90,945,297,107.79262465157566,11.133855649521047,11.133855649521047,96.65876900205461,2022-08-14 03:23:36.661760
91,82,794,134.29965222535577,0.40655936857578623,0.40655936857578623,133.89309285678,2020-04-04 00:39:43.564006
92,344,433,114.22143665731873,6.017226920414454,6.017226920414454,108.20420973690428,2024-12-06 18:02:51.455194
93,772,911,113.84067192359981,2.6740066695329077,2.6740066695329077,111.16666525406691,2022-07-16 10:48:42.955585
94,991,486,78.29981005645398,10.443629257540618,10.443629257540618,67.85618079891336,2025-03-14 16:01:56.081352
95,382,757,102.25962993747764,12.288972447182157,12.288972447182157,89.97065749029548,2023-07-27 06:39:18.910826
96,745,440,109.37787222826857,13.18767713381784,13.18767713381784,96.19019509445073,2024-04-02 04:54:32.012579
97,305,790,126.76625973385417,17.06815113268059,17.06815113268059,109.69810860117357,2022-06-19 05:19:58.795434
98,337,684,89.37782463349834,17.805112292524942,17.805112292524942,71.5727123409734,2022-08-14 18:24:59.722899
99,511,244,104.89378124616064,8.52383315384985,8.52383315384985,96.36994809231079,2020-01-12 16:55:30.095308
100,632,765,98.06808190140215,19.565126201768315,19.565126201768315,78.50295569963384,2025-03-09 01:58:46.204087
101,553,274,104.10154709880487,12.2900632925821,12.2900632925821,91.81148380622277,2022-08-16 02:18:46.000090
102,778,486,104.92009268052114,8.856238352046246,8.856238352046246,96.06385432847489,2024-01-21 10:01:30.617727
103,816,276,110.90772931661519,10.735893181392381,10.735893181392381,100.1718361352228,2020-02-04 04:30:08.623934
104,910,47,94.37008763017369,7.401216586308828,7.401216586308828,86.96887104386485,2023-12-15 17:49:13.007848
105,812,122,96.97200910561888,10.603729310513287,10.603729310513287,86.3682797951056,2024-02-27 19:32:19.493733
106,167,980,107.42000792385932,8.228437067517975,8.228437067517975,99.19157085634134,2025-04-02 15:58:40.331581
107,872,497,113.56822905593127,10.144273638815047,10.144273638815047,103.42395541711622,2022-07-18 16:30:24.404662
108,579,299,79.19494176144659,20.922168924807202,20.922168924807202,58.27277283663938,2021-07-13 14:37:40.409295
109,287,952,93.60771692069466,3.3888251733449626,3.3888251733449626,90.21889174734969,2023-05-01 22:34:46.900344
110,175,355,98.94635662562898,9.021610250567175,9.021610250567175,89.9247463750618,2024-03-14 07:17:32.786430
111,259,936,96.53133703744747,7.473832940550155,7.473832940550155,89.05750409689732,2024-11-13 22:58:45.354725
112,800,171,114.93358606321813,13.633850726955288,13.633850726955288,101.29973533626284,2024-01-25 22:28:43.622998
113,215,675,94.60370062019061,-3.6204197598616283,-3.6204197598616283,98.22412038005224,2020-08-12 20:22:26.276044
114,969,899,117.8082254871523,15.484417102822912,15.484417102822912,102.32380838432938,2022-11-04 18:37:37.576332
115,955,729,86.27045604361871,4.610822709061314,4.610822709061314,81.6596333345574,2023-02-01 18:00:18.946519
116,713,309,100.35100561329583,16.48835443238229,16.48835443238229,83.86265118091353,2024-01-28 18:00:33.254749
117,237,983,135.7652033641423,6.259512590247314,6.259512590247314,129.505690773895,2020-03-15 02:46:33.661181
118,679,554,94.06606281627914,6.277382946474408,6.277382946474408,87.78867986980474,2022-01-09 09:56:38.369248
119,500,479,96.42037092301416,7.237674619952446,7.237674619952446,89.18269630306172,2024-05-04 15:36:23.637290
120,813,559,98.98694368382144,8.06963092710678,8.06963092710678,90.91731275671465,2024-09-11 13:12:54.423798
121,327,609,115.02210034536105,10.310613267714796,10.310613267714796,104.71148707764625,2023-05-14 17:45:32.578804
122,496,46,88.86756890390755,9.121557418495044,9.121557418495044,79.74601148541251,2023-03-07 11:16:34.433115
123,552,400,77.89030430354563,8.552337403236889,8.552337403236889,69.33796690030874,2025-01-03 11:07:39.359009
124,163,629,117.1552373527134,14.362058482438966,14.362058482438966,102.79317887027443,2020-02-03 21:50:39.622779
125,150,164,119.72408315141956,5.9299730591307585,5.9299730591307585,113.7941100922888,2024-06-04 00:10:10.594348
126,180,659,111.74828139573998,10.673392475531248,10.673392475531248,101.07488892020874,2021-06-11 05:30:45.336492
127,859,330,95.83930909766316,16.670633108628117,16.670633108628117,79.16867598903505,2023-09-04 21:15:15.930497
128,486,838,125.75180301800323,6.1344424084054365,6.1344424084054365,119.6173606095978,2020-07-27 04:20:37.116498
129,185,328,136.72800389101997,10.116666172690941,10.116666172690941,126.61133771832903,2021-12-17 09:02:33.361019
130,146,1,107.53732396201329,13.63544416324638,13.63544416324638,93.90187979876691,2024-07-27 00:35:41.762122
131,8,605,104.15933947059978,20.776143074817508,20.776143074817508,83.38319639578226,2023-12-18 15:36:52.391956
132,213,97,94.23472565995759,12.01746521394907,12.01746521394907,82.21726044600852,2022-09-03 19:46:20.041707
133,493,167,115.64458483237533,14.372107380367195,14.372107380367195,101.27247745200813,2025-02-25 21:50:35.762619
134,377,417,104.0619133523359,9.896516329106763,9.896516329106763,94.16539702322915,2020-09-16 20:41:21.556938
135,335,98,81.8356045059246,6.899682018575499,6.899682018575499,74.93592248734909,2024-09-25 21:58:55.704299
136,644,754,108.02820259721886,14.636261500474914,14.636261500474914,93.39194109674395,2021-08-06 12:05:28.461108
137,482,181,99.48796033813984,7.9054824243979445,7.9054824243979445,91.5824779137419,2023-04-14 10:15:51.036823
138,398,434,82.98576472275941,15.743506557430765,15.743506557430765,67.24225816532865,2024-05-17 06:51:07.834230
139,668,740,106.31154064549057,-1.4162900727114414,-1.4162900727114414,107.72783071820201,2023-02-16 17:29:28.899139
140,28,145,112.9924923251569,7.111681102453183,7.111681102453183,105.88081122270373,2024-04-25 13:19:04.443007
141,342,466,69.89861407305632,11.803345820475498,11.803345820475498,58.09526825258082,2022-05-23 17:31:32.573298
142,804,399,94.23051986143919,19.784313363503667,19.784313363503667,74.44620649793552,2024-12-07 04:49:45.980445
143,771,124,97.02335910304568,10.835792681293437,10.835792681293437,86.18756642175224,2023-03-23 16:33:02.008931
144,667,526,110.55888644814448,12.858151217398461,12.858151217398461,97.70073523074602,2024-08-10 16:29:53.655452
145,375,557,109.8694740805949,17.18733712512386,17.18733712512386,92.68213695547104,2021-12-15 03:04:53.804540
146,410,588,67.99035747505071,-3.50707063216658,-3.50707063216658,71.49742810721729,2021-05-17 06:47:53.138214
147,762,41,86.11764831539752,10.827116726744999,10.827116726744999,75.29053158865251,2022-11-03 23:44:54.585561
148,730,195,102.38267472267718,12.020068869495647,12.020068869495647,90.36260585318153,2023-10-06 13:38:12.779346
149,171,667,107.34822497811369,17.688874035128443,17.688874035128443,89.65935094298524,2022-10-25 23:07:09.984269
150,721,143,89.54285839028132,6.7271515742828525,6.7271515742828525,82.81570681599847,2021-06-03 14:48:49.916612
151,157,921,106.97313437324598,15.526776328393623,15.526776328393623,91.44635804485236,2024-03-09 17:21:41.461848
152,404,877,110.18312045406209,8.976577505618932,8.976577505618932,101.20654294844316,2021-04-14 10:40:49.183326
153,822,720,112.44365110764531,6.2162747379309256,6.2162747379309256,106.22737636971438,2020-11-22 01:57:47.399434
154,712,30,122.15116484188685,6.699217245376324,6.699217245376324,115.45194759651054,2025-01-31 23:09:55.954558
155,539,101,109.69695184282341,9.430961674591845,9.430961674591845,100.26599016823157,2021-03-14 04:48:09.172339
156,122,936,87.53735902732967,15.318370158047763,15.318370158047763,72.2189888692819,2023-09-01 00:49:35.932038
157,805,560,104.69659403438469,11.520252041044197,11.520252041044197,93.17634199334049,2021-09-27 03:55:19.229823
158,562,840,74.50779344427278,13.211608930501507,13.211608930501507,61.29618451377127,2020-07-13 07:51:02.783295
159,90,352,92.97829454554058,1.3358155831951846,1.3358155831951846,91.6424789623454,2021-07-08 02:18:47.523282
160,381,669,105.89092827912307,18.132510260309353,18.132510260309353,87.75841801881373,2024-06-21 12:57:00.477964
161,957,677,116.15386779090484,5.519932440183741,5.519932440183741,110.6339353507211,2020-12-09 07:57:23.033322
162,664,872,103.53166210976319,6.040252997535175,6.040252997535175,97.49140911222801,2021-06-11 08:10:39.174235
163,763,367,110.12927589240434,6.222677839027653,6.222677839027653,103.90659805337668,2022-01-16 05:47:28.420693
164,344,403,88.3629923519986,9.464243369391992,9.464243369391992,78.8987489826066,2020-10-11 14:31:34.929361
165,463,59,90.44028523008161,17.994243964290767,17.994243964290767,72.44604126579085,2024-01-22 22:36:30.458965
166,776,329,111.7355449232795,9.33069978268098,9.33069978268098,102.40484514059852,2020-12-08 06:07:03.440576
167,425,485,89.15334202189806,6.800090011369495,6.800090011369495,82.35325201052856,2022-07-28 05:58:57.919399
168,906,117,115.2700809853412,7.012303411404458,7.012303411404458,108.25777757393674,2020-01-06 13:30:10.752296
169,122,874,120.39362160864016,18.11225278606589,18.11225278606589,102.28136882257427,2025-01-18 05:02:42.263474
170,272,565,96.31476493993863,10.239221770910678,10.239221770910678,86.07554316902795,2023-01-13 18:23:55.504000
171,962,793,101.48815119761292,-3.4190288090542498,-3.4190288090542498,104.90718000666718,2025-01-20 19:43:50.389973
172,168,551,91.70141425487802,-2.0707678815056796,-2.0707678815056796,93.77218213638369,2024-08-28 19:55:25.665887
173,757,903,108.33924101757961,9.18381131681541,9.18381131681541,99.1554297007642,2023-07-08 19:22:02.171896
174,855,243,99.53523587117151,15.15456335484639,15.15456335484639,84.38067251632512,2022-11-24 09:08:09.446428
175,825,644,76.04917795099333,4.774544053332841,4.774544053332841,71.27463389766048,2020-06-08 04:18:50.902961
176,631,372,103.55453459654231,5.422187674404096,5.422187674404096,98.13234692213821,2024-11-30 00:06:23.185482
177,663,190,91.38582475772651,12.33089130070549,12.33089130070549,79.05493345702102,2023-08-08 11:13:12.073110
178,141,737,91.6840407475384,5.9336943119205445,5.9336943119205445,85.75034643561786,2020-12-25 17:32:57.606806
179,478,951,79.05788106354221,16.135313669867667,16.135313669867667,62.92256739367454,2025-03-03 14:03:23.192825
180,414,98,92.17047374194206,16.494342349015206,16.494342349015206,75.67613139292686,2023-04-16 19:13:17.818202
181,781,341,94.4621513309189,-4.554236003344059,-4.554236003344059,99.01638733426296,2023-01-21 11:43:07.528176
182,82,833,134.64001067121586,7.735165114312942,7.735165114312942,126.90484555690293,2022-01-21 01:32:09.201558
183,907,125,125.88177765979917,10.920802274480192,10.920802274480192,114.96097538531897,2021-04-29 02:54:08.996855
184,496,871,102.2277615917945,9.99223493261485,9.99223493261485,92.23552665917965,2022-01-22 21:10:54.885662
185,463,785,75.6643198167607,11.515088461417028,11.515088461417028,64.14923135534367,2020-05-13 03:34:29.985106
186,388,828,104.09628158447464,3.2852562949529562,3.2852562949529562,100.81102528952168,2021-09-07 02:35:59.974140
187,379,379,125.30544801679423,2.7524372456942903,2.7524372456942903,122.55301077109993,2023-08-27 00:33:08.279222
188,579,788,94.71348857957071,6.405990739826789,6.405990739826789,88.30749783974392,2023-12-21 02:50:42.271274
189,416,88,113.37364691242743,11.07227926228473,11.07227926228473,102.30136765014271,2022-08-06 17:12:18.840386
190,173,521,85.40455579446828,21.037391643584602,21.037391643584602,64.36716415088368,2022-10-17 07:11:29.694432
191,416,841,117.80786341376003,0.7518911867028943,0.7518911867028943,117.05597222705714,2023-10-03 12:34:34.706629
192,283,282,74.37544874384933,12.130114169998537,12.130114169998537,62.2453345738508,2023-09-15 05:00:33.241017
193,449,783,97.07154334465378,16.925757577391938,16.925757577391938,80.14578576726184,2020-06-25 17:53:16.280952
194,163,38,102.06052722967489,5.537522499556575,5.537522499556575,96.52300473011832,2022-09-28 08:33:34.633569
195,222,685,112.39736697682459,18.3566843828347,18.3566843828347,94.04068259398989,2023-09-06 01:21:23.188448
196,576,142,75.16049468909073,16.927452321864124,16.927452321864124,58.2330423672266,2020-05-15 20:26:41.839239
197,413,413,101.4783055888058,10.882488909656768,10.882488909656768,90.59581667914902,2023-09-01 09:38:47.652460
198,504,141,118.8059232200823,9.218669732427735,9.218669732427735,109.58725348765458,2024-11-09 11:39:54.345308
199,612,770,104.13046070907899,12.391908904774956,12.391908904774956,91.73855180430404,2023-05-20 12:10:21.681338
200,384,3,88.81733384782838,14.126319544023245,14.126319544023245,74.69101430380513,2024-07-22 19:15:42.951780
201,544,345,119.04251713999433,16.384635184278242,16.384635184278242,102.65788195571609,2023-07-24 09:44:12.727587
202,375,30,93.8437963052088,13.150172359011144,13.150172359011144,80.69362394619765,2023-07-07 22:08:30.139122
203,514,360,110.5488019216811,8.644837654288317,8.644837654288317,101.90396426739278,2023-10-19 19:27:54.616943
204,205,843,80.91197429020777,5.457682349083962,5.457682349083962,75.4542919411238,2020-09-22 09:17:17.117492
205,155,598,116.86281231637165,2.785232298872651,2.785232298872651,114.07758001749899,2024-07-04 20:37:34.190086
206,745,306,109.43610527453686,1.4726497474487554,1.4726497474487554,107.9634555270881,2024-05-30 07:26:54.952546
207,752,862,113.4778290557576,5.698461507598859,5.698461507598859,107.77936754815873,2021-11-18 14:25:01.383681
208,105,385,101.99128132384985,14.13661623973818,14.13661623973818,87.85466508411167,2020-12-23 02:10:23.506365
209,869,992,87.78755070526533,5.255607260078331,5.255607260078331,82.531943445187,2020-07-14 03:50:18.557655
210,193,544,106.78987337015049,7.978336534306087,7.978336534306087,98.81153683584441,2023-07-06 01:13:55.069971
211,685,752,88.35074485814572,8.578882778423255,8.578882778423255,79.77186207972247,2022-09-08 11:48:38.809415
212,356,89,94.47067560832627,10.798648200790542,10.798648200790542,83.67202740753574,2024-01-17 09:47:24.216005
213,294,438,77.96342497280352,18.322266831383818,18.322266831383818,59.64115814141971,2023-09-09 07:48:39.784781
214,741,725,95.69912600605997,-3.155250026640386,-3.155250026640386,98.85437603270036,2020-10-22 11:45:05.472629
215,883,418,113.15664021111618,5.511356170220059,5.511356170220059,107.64528404089613,2020-06-04 13:28:17.124825
216,824,739,90.17768703340985,10.975598674755677,10.975598674755677,79.20208835865418,2020-01-20 01:14:38.636746
217,717,929,109.91068966347454,0.38040231697375915,0.38040231697375915,109.53028734650078,2024-03-12 10:21:00.750062
218,156,343,71.16356663093951,9.535899325105358,9.535899325105358,61.62766730583415,2023-06-11 17:53:19.159794
219,536,103,93.43895882876201,9.493655281651954,9.493655281651954,83.94530354711006,2020-09-28 13:22:28.496220
220,14,265,87.31186301483785,8.117425875543146,8.117425875543146,79.1944371392947,2020-06-24 12:36:24.988086
221,489,168,110.38604806989427,7.9310421331251115,7.9310421331251115,102.45500593676915,2022-08-28 13:00:24.506269
222,855,125,131.89703465346977,9.402669548957608,9.402669548957608,122.49436510451217,2024-04-03 01:27:54.025618
223,883,75,117.03271391755293,1.0712733814334063,1.0712733814334063,115.96144053611953,2025-03-30 05:35:32.732860
224,258,625,67.29310403464615,4.92647980871096,4.92647980871096,62.36662422593519,2021-05-05 07:32:08.067978
225,571,990,102.18250057152538,13.909815808092146,13.909815808092146,88.27268476343323,2023-06-30 05:39:54.611306
226,155,138,123.19127678152206,1.221793663497277,1.221793663497277,121.96948311802478,2021-09-17 02:59:29.776778
227,130,573,108.42036695107252,3.4498959070230564,3.4498959070230564,104.97047104404946,2020-09-09 04:24:05.207184
228,300,650,74.5168313918437,5.789618249672724,5.789618249672724,68.72721314217097,2023-10-28 18:40:11.620214
229,731,12,115.50058295975367,11.95733737399962,11.95733737399962,103.54324558575405,2023-07-25 17:09:18.611520
230,342,14,76.01938032312339,7.077435265432475,7.077435265432475,68.94194505769092,2020-12-09 12:21:03.384283
231,854,834,93.97472018662589,4.040852522656557,4.040852522656557,89.93386766396932,2020-10-28 09:23:59.373108
232,247,733,132.5926036431335,12.765539697402964,12.765539697402964,119.82706394573052,2025-01-25 18:29:30.462304
233,302,710,103.14487240220431,12.69033729409891,12.69033729409891,90.4545351081054,2020-07-10 09:04:46.560295
234,71,808,75.48791002559366,8.76817604664214,8.76817604664214,66.71973397895152,2023-04-28 18:47:54.654544
235,972,674,90.67719343967406,14.43887573572177,14.43887573572177,76.23831770395229,2021-10-30 17:32:08.181108
236,724,711,107.36510092400364,7.934156649280016,7.934156649280016,99.43094427472363,2023-12-13 15:11:19.127599
237,393,338,97.33937019234617,8.43113616256745,8.43113616256745,88.90823402977871,2020-01-16 09:36:55.837221
238,788,317,107.87398066121959,18.459730875663734,18.459730875663734,89.41424978555585,2024-11-16 11:08:41.939829
239,564,707,94.21327027999024,12.552253888713022,12.552253888713022,81.66101639127722,2022-05-05 19:42:51.252592
240,467,956,116.55328001407963,2.9308316004574464,2.9308316004574464,113.62244841362218,2022-12-31 01:09:43.910233
241,780,696,119.16477090131636,4.811255359072728,4.811255359072728,114.35351554224363,2021-07-26 00:32:35.519032
242,528,101,97.7420504576155,10.601077304917114,10.601077304917114,87.1409731526984,2022-03-04 22:28:08.079841
243,663,227,140.6692710610149,11.09416225851499,11.09416225851499,129.57510880249993,2024-09-14 01:45:55.950157
244,698,279,87.63516509069542,1.1920676350419823,1.1920676350419823,86.44309745565344,2024-01-23 05:29:15.188438
245,6,772,111.3203619607408,14.139073584992182,14.139073584992182,97.18128837574861,2021-07-03 19:37:42.790513
246,975,148,72.45980559690092,6.852498278113467,6.852498278113467,65.60730731878745,2024-09-06 21:43:43.706892
247,242,894,107.68114047139727,10.434822107770485,10.434822107770485,97.24631836362678,2022-07-25 07:36:32.454933
248,836,208,86.99774384402684,10.012308091934798,10.012308091934798,76.98543575209204,2023-01-30 23:58:22.150990
249,435,71,105.0805678857962,20.013304050744406,20.013304050744406,85.06726383505179,2020-03-29 07:28:13.696176
250,875,727,93.56691526555929,10.009217088456907,10.009217088456907,83.55769817710238,2024-12-28 18:32:16.421680
251,362,502,88.84871819771855,1.856775125409229,1.856775125409229,86.99194307230933,2022-10-02 10:53:01.398874
252,523,217,109.00819941957967,16.05073317655048,16.05073317655048,92.95746624302919,2024-07-18 10:11:41.136054
253,571,746,115.18752516648179,5.225211909090176,5.225211909090176,109.96231325739161,2024-12-03 07:23:23.739641
254,847,941,80.43486947754823,10.74013419817802,10.74013419817802,69.6947352793702,2024-04-29 04:00:31.781102
255,721,945,121.44305112183463,12.345891386320552,12.345891386320552,109.09715973551408,2022-10-09 12:14:00.417591
256,309,858,111.65479156912191,12.376126105474585,12.376126105474585,99.27866546364733,2021-10-18 00:16:32.671276
